"PropertyNamespacePrefix","PropertyName","QualifiedProperty","IsElement","IsAbstract","Keywords","ExampleContent","UsageInfo","Definition","TypeNamespacePrefix","TypeName","QualifiedType","SubstitutionGroupPropertyNamespacePrefix","SubstitutionGroupPropertyName","SubstitutionGroupQualifiedProperty"
"scr","AdoptionEffectiveDate","scr:AdoptionEffectiveDate",1,0,,,,"The date on which the adoption of the ADOPTED CHILD took place.","nc","DateType","nc:DateType",,,
"em","AdultGeneralServiceCoverageStatusCode","em:AdultGeneralServiceCoverageStatusCode",1,0,,,,"The availability of adult general services. ","have","AvailabilityStatusCodeType","have:AvailabilityStatusCodeType",,,
"scr","AdvancedPassengerInformationIndicator","scr:AdvancedPassengerInformationIndicator",1,0,,,,"An indicator that the DHS had advanced manifest information on the traveler prior to person crossing.","niem-xsd","boolean","niem-xsd:boolean",,,
"nc","Agency","nc:Agency",1,0,,,,"A division of a governmental or international body.","nc","OrganizationType","nc:OrganizationType",,,
"j","AgencyActiveIndicator","j:AgencyActiveIndicator",1,0,,,,"True if the status of an ORI is active; false if it is inactive.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","AgencyAddCancelIndicator","j:AgencyAddCancelIndicator",1,0,,,,"True if an agency is authorized to add or cancel a record; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","AgencyAuthorization","j:AgencyAuthorization",1,1,,,,"An agency&apos;s access category to data.",,,,,,
"j","AgencyAuthorizationCode","j:AgencyAuthorizationCode",1,0,,,,"An agency&apos;s access category to data.","nlets","AgencyAuthorizationCodeType","nlets:AgencyAuthorizationCodeType","j","AgencyAuthorization","j:AgencyAuthorization"
"j","AgencyAuthorizationText","j:AgencyAuthorizationText",1,0,,,,"An agency&apos;s access category to data.","nc","TextType","nc:TextType","j","AgencyAuthorization","j:AgencyAuthorization"
"j","AgencyBaselinePriorityValue","j:AgencyBaselinePriorityValue",1,0,,,,"Values must be 0-12.","nc","NumericType","nc:NumericType",,,
"j","AgencyCHRIAuthorizedIndicator","j:AgencyCHRIAuthorizedIndicator",1,0,,,,"True if an agency is authorized to access criminal history information; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","AgencyControlTerminalIndicator","j:AgencyControlTerminalIndicator",1,0,,,,"True if an agency is a control terminal; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"intel","AgencyInterestCategory","intel:AgencyInterestCategory",1,0,,,,"Groupings of persons by the reason they are of interest to intelligence.","intel","AgencyInterestCategoryType","intel:AgencyInterestCategoryType",,,
"intel","AgencyInterestCategoryCode","intel:AgencyInterestCategoryCode",1,0,"","","","A reason that a group of people are of interest to intelligence.","nc","TextType","nc:TextType",,,
"intel","AgencyInterestCategoryDescriptionText","intel:AgencyInterestCategoryDescriptionText",1,0,,,,"A description of the reason that a group of people are of interest to intelligence.","nc","TextType","nc:TextType",,,
"intel","AgencyInterestCategoryText","intel:AgencyInterestCategoryText",1,0,,,,"A description that identifies the source of the code and/or description used to detail groups of people by the reason they are of interest to intelligence.","nc","TextType","nc:TextType",,,
"intel","AgencyInterestOtherCategory","intel:AgencyInterestOtherCategory",1,0,,,,"Details that describe an additional person-categorization system that groups of people by the reason they are of interest to intelligence.","intel","AgencyInterestOtherCategoryType","intel:AgencyInterestOtherCategoryType",,,
"intel","AgencyName","intel:AgencyName",1,0,,,,"A government organization that has specified an interest in this person, or has issued a warning or handling instructions regarding this person.","nc","TextType","nc:TextType",,,
"j","AgencyServiceHours","j:AgencyServiceHours",1,1,,,,"The availability of an agency.",,,,,,
"j","AgencyServiceHoursCode","j:AgencyServiceHoursCode",1,0,"","","","A availability of an agency.","nlets","AgencyServiceHoursCodeType","nlets:AgencyServiceHoursCodeType","j","AgencyServiceHours","j:AgencyServiceHours"
"j","AgencyServiceHoursText","j:AgencyServiceHoursText",1,0,,,,"The availability of an agency.","nc","TextType","nc:TextType","j","AgencyServiceHours","j:AgencyServiceHours"
"intel","AgencySubjectHandling","intel:AgencySubjectHandling",1,0,,,,"Details about actions to take on contact with the person.","intel","AgencySubjectHandlingType","intel:AgencySubjectHandlingType",,,
"intel","AgencySubjectHandlingFBICode","intel:AgencySubjectHandlingFBICode",1,0,"","","","An action for the designated agency to take on contact with the person.","nc","TextType","nc:TextType",,,
"intel","AgencySubjectInterest","intel:AgencySubjectInterest",1,0,,,,"Detailed description of why an agency placed the person in its repository or why the data on the person is being exchanged.","intel","AgencySubjectInterestType","intel:AgencySubjectInterestType",,,
"scr","AgentAssociation","scr:AgentAssociation",1,0,,,,"An association between a PERSON and a PERSON ROLE","scr","AgentAssociationType","scr:AgentAssociationType",,,
"it","AgentAugmentation","it:AgentAugmentation",1,0,"","","","Additional information about an organization.","it","AgentAugmentationType","it:AgentAugmentationType",,,
"scr","AgentPerson","scr:AgentPerson",1,0,,,,"An Agent of Department of Homeland Security.","nc","PersonType","nc:PersonType",,,
"scr","AgentPersonRole","scr:AgentPersonRole",1,0,,,,"A part played by a Person in an Encounter.","scr","PersonRoleType","scr:PersonRoleType",,,
"it","AgentStatusText","it:AgentStatusText",1,0,,,,"The capacity in which the agent is acting.","nc","TextType","nc:TextType",,,
"nc","Aircraft","nc:Aircraft",1,0,,,,"A mode of transportation capable of flying in the air.","nc","AircraftType","nc:AircraftType",,,
"nc","AircraftBaseAirport","nc:AircraftBaseAirport",1,0,,,,"A facility at which an aircraft is usually kept.","nc","FacilityType","nc:FacilityType",,,
"nc","AircraftFuselageColor","nc:AircraftFuselageColor",1,1,,,,"A color of the main body of an aircraft.",,,,,,
"nc","AircraftFuselageColorCode","nc:AircraftFuselageColorCode",1,0,,,,"A color of the main body of an aircraft.","fbi","VCOCodeType","fbi:VCOCodeType","nc","AircraftFuselageColor","nc:AircraftFuselageColor"
"nc","AircraftFuselageColorText","nc:AircraftFuselageColorText",1,0,,,,"A color of the main body of an aircraft.","nc","TextType","nc:TextType","nc","AircraftFuselageColor","nc:AircraftFuselageColor"
"nc","AircraftMakeCode","nc:AircraftMakeCode",1,0,,,,"A manufacturer of an aircraft.","fbi","VMACodeType","fbi:VMACodeType",,,
"nc","AircraftModelCode","nc:AircraftModelCode",1,0,"","","","A specific design or kind of aircraft made by a manufacturer.","fbi","VMOCodeType","fbi:VMOCodeType",,,
"nc","AircraftStyleCode","nc:AircraftStyleCode",1,0,,,,"A style of an aircraft.","fbi","VSTCodeType","fbi:VSTCodeType",,,
"nc","AircraftTailID","nc:AircraftTailID",1,0,"tail number",,,"An identifier of an aircraft.","niem-xsd","string","niem-xsd:string",,,
"nc","AircraftWingColor","nc:AircraftWingColor",1,1,,,,"A color of the wings on an aircraft.",,,,,,
"nc","AircraftWingColorCode","nc:AircraftWingColorCode",1,0,,,,"A color of the wings of an aircraft.","fbi","VCOCodeType","fbi:VCOCodeType","nc","AircraftWingColor","nc:AircraftWingColor"
"nc","AircraftWingColorText","nc:AircraftWingColorText",1,0,,,,"A color of the wings of an aircraft.","nc","TextType","nc:TextType","nc","AircraftWingColor","nc:AircraftWingColor"
"ip","Airline","ip:Airline",1,0,,,,"An airline","ip","AirlineType","ip:AirlineType",,,
"ip","Airport","ip:Airport",1,0,,,,"An airport","ip","AirportType","ip:AirportType",,,
"nc","Airport","nc:Airport",1,0,,,,"A facility where an aircraft may take off, land, be repaired or sheltered, or receive supplies.","nc","FacilityType","nc:FacilityType",,,
"em","AlarmAudibleIndicator","em:AlarmAudibleIndicator",1,0,,,,"True if an audible alarm is sounding; false if the alarm is inaudible.","niem-xsd","boolean","niem-xsd:boolean",,,
"em","AlarmEvent","em:AlarmEvent",1,0,,,,"An alarm event.","em","AlarmEventType","em:AlarmEventType",,,
"em","AlarmEventCallBackTelephoneNumber","em:AlarmEventCallBackTelephoneNumber",1,0,,,,"A telephone number of the alarm event requestor.","nc","TelephoneNumberType","nc:TelephoneNumberType",,,
"em","AlarmEventCallPrivacyBypassCode","em:AlarmEventCallPrivacyBypassCode",1,0,,,,"A code necessary to access the sites phone system.","nc","TextType","nc:TextType",,,
"em","AlarmEventCallToPremisesIndicator","em:AlarmEventCallToPremisesIndicator",1,0,,,,"True if an agency is to call the premise before arrival; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"em","AlarmEventCategory","em:AlarmEventCategory",1,1,"","","","A kind of alarm event.",,,,,,
"em","AlarmEventCategoryCode","em:AlarmEventCategoryCode",1,0,"","","","A kind of alarm event.","apco","AlarmEventCategoryCodeType","apco:AlarmEventCategoryCodeType","em","AlarmEventCategory","em:AlarmEventCategory"
"em","AlarmEventCategoryText","em:AlarmEventCategoryText",1,0,"","","","A kind of alarm event.","nc","TextType","nc:TextType","em","AlarmEventCategory","em:AlarmEventCategory"
"em","AlarmEventDetailsText","em:AlarmEventDetailsText",1,0,,,,"Additional details about the alarm event.","nc","TextType","nc:TextType",,,
"em","AlarmEventDispatchAgency","em:AlarmEventDispatchAgency",1,0,,,,"An agency to which an alarm event is dispatched.","nc","OrganizationType","nc:OrganizationType",,,
"em","AlarmEventLocationAugmentation","em:AlarmEventLocationAugmentation",1,0,"","","","Additional information about a location.","em","AlarmEventLocationAugmentationType","em:AlarmEventLocationAugmentationType",,,
"em","AlarmEventLocationCategory","em:AlarmEventLocationCategory",1,1,,,,"A kind of location at which an alarm event occurs.",,,,,,
"em","AlarmEventLocationCategoryCode","em:AlarmEventLocationCategoryCode",1,0,"","","","A kind of location at which an alarm event occurs.","apco","AlarmEventLocationCategoryCodeType","apco:AlarmEventLocationCategoryCodeType","em","AlarmEventLocationCategory","em:AlarmEventLocationCategory"
"em","AlarmEventLocationCategoryText","em:AlarmEventLocationCategoryText",1,0,"","commercial or residential","","A kind of location at which an alarm event occurs.","nc","TextType","nc:TextType","em","AlarmEventLocationCategory","em:AlarmEventLocationCategory"
"em","AlarmEventPermit","em:AlarmEventPermit",1,0,,,,"A permit for the alarm event site.","em","PermitType","em:PermitType",,,
"em","AlarmEventRequestorReceiveDate","em:AlarmEventRequestorReceiveDate",1,0,,,,"A date the requestor received the alarm event.","nc","DateType","nc:DateType",,,
"em","AlarmEventResponseAction","em:AlarmEventResponseAction",1,1,,,,"An action requested of an alarm event responder.",,,,,,
"em","AlarmEventResponseActionCode","em:AlarmEventResponseActionCode",1,0,"","","","An action requested of an alarm event responder.","apco","AlarmEventResponseActionCodeType","apco:AlarmEventResponseActionCodeType","em","AlarmEventResponseAction","em:AlarmEventResponseAction"
"em","AlarmEventResponseActionText","em:AlarmEventResponseActionText",1,0,,,,"An action requested of an alarm event responder.","nc","TextType","nc:TextType","em","AlarmEventResponseAction","em:AlarmEventResponseAction"
"j","AlcoholInvolvementSuspicionCode","j:AlcoholInvolvementSuspicionCode",1,0,,,,"Driver or non-motorist involved in the crash suspected by law enforcement to have used alcohol.","mmucc_2","AlcoholInvolvementSuspicionCodeType","mmucc_2:AlcoholInvolvementSuspicionCodeType",,,
"j","AlcoholTestCategoryCode","j:AlcoholTestCategoryCode",1,0,,,,"Type of Alcohol Test Given.","mmucc_2","AlcoholTestCategoryCodeType","mmucc_2:AlcoholTestCategoryCodeType",,,
"j","AlcoholTestResultCode","j:AlcoholTestResultCode",1,0,,,,"Status of BAC Test results.","mmucc_2","AlcoholTestResultCodeType","mmucc_2:AlcoholTestResultCodeType",,,
"j","AlcoholTestResultQuantity","j:AlcoholTestResultQuantity",1,0,,,,"BAC Test Result (2 digits).","j","AlcoholTestResultQuantityType","j:AlcoholTestResultQuantityType",,,
"j","AlcoholTestStatusCode","j:AlcoholTestStatusCode",1,0,,,,"Indication of the presence of alcohol by test.","mmucc_2","AlcoholTestStatusCodeType","mmucc_2:AlcoholTestStatusCodeType",,,
"cap","alert","cap:alert",1,0,,,,"",,,,,,
"scr","Alert","scr:Alert",1,0,,,,"A classification of a PERSON ALERT","scr","AlertType","scr:AlertType",,,
"edxl-cap","AlertAdapter","edxl-cap:AlertAdapter",1,0,,,,"","edxl-cap","AlertAdapterType","edxl-cap:AlertAdapterType",,,
"scr","AlertAugmentation","scr:AlertAugmentation",1,0,"","","","Additional information about an alert.","scr","AlertAugmentationType","scr:AlertAugmentationType",,,
"scr","AlertCategoryClassificationCode","scr:AlertCategoryClassificationCode",1,0,,,,"","scr","AlertCategoryCodeType","scr:AlertCategoryCodeType",,,
