"PropertyNamespacePrefix","PropertyName","QualifiedProperty","IsElement","IsAbstract","Keywords","ExampleContent","UsageInfo","Definition","TypeNamespacePrefix","TypeName","QualifiedType","SubstitutionGroupPropertyNamespacePrefix","SubstitutionGroupPropertyName","SubstitutionGroupQualifiedProperty"
"c","AircraftWingColorCode","c:AircraftWingColorCode",1,0,,,,"A code identifying a color of the wings of an aircraft.","ncic","VCOCodeType","ncic:VCOCodeType","c","AircraftWingColor","c:AircraftWingColor"
"c","AircraftWingColorText","c:AircraftWingColorText",1,0,,,,"A color of the wings of an aircraft.","u","TextType","u:TextType","c","AircraftWingColor","c:AircraftWingColor"
"c","AircraftYearDate","c:AircraftYearDate",1,0,,,,"A year which is assigned to a vehicle by the manufacturer.","niem-xsd","gYear","niem-xsd:gYear",,,
"ip","Airline","ip:Airline",1,0,,,,"An airline","ip","AirlineType","ip:AirlineType",,,
"ip","Airport","ip:Airport",1,0,,,,"An airport","ip","AirportType","ip:AirportType",,,
"em","AlarmAudibleIndicator","em:AlarmAudibleIndicator",1,0,,,,"True if an audible alarm is sounding; false if the alarm is inaudible.","niem-xsd","boolean","niem-xsd:boolean",,,
"em","AlarmEvent","em:AlarmEvent",1,0,,,,"An alarm event.","em","AlarmEventType","em:AlarmEventType",,,
"em","AlarmEventCallBackTelephoneNumber","em:AlarmEventCallBackTelephoneNumber",1,0,,,,"A telephone number of the alarm event requestor.","u","TelephoneNumberType","u:TelephoneNumberType",,,
"em","AlarmEventCallPrivacyBypassCodeText","em:AlarmEventCallPrivacyBypassCodeText",1,0,,,,"A code necessary to access the sites phone system.","u","TextType","u:TextType",,,
"em","AlarmEventCallToPremisesIndicator","em:AlarmEventCallToPremisesIndicator",1,0,,,,"True if an agency is to call the premise before arrival; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"em","AlarmEventCategoryAbstract","em:AlarmEventCategoryAbstract",1,1,,,,"",,,,,,
"em","AlarmEventCategoryCode","em:AlarmEventCategoryCode",1,0,,,,"A code identifying a type of alarm event.","apco","AlarmEventCategoryCodeType","apco:AlarmEventCategoryCodeType","em","AlarmEventCategoryAbstract","em:AlarmEventCategoryAbstract"
"em","AlarmEventCategoryText","em:AlarmEventCategoryText",1,0,,,,"A type of alarm event.","u","TextType","u:TextType","em","AlarmEventCategoryAbstract","em:AlarmEventCategoryAbstract"
"em","AlarmEventDetailsText","em:AlarmEventDetailsText",1,0,,,,"Additional details about the alarm event.","u","TextType","u:TextType",,,
"em","AlarmEventDispatchAgency","em:AlarmEventDispatchAgency",1,0,,,,"An agency to which an alarm event is dispatched.","c","OrganizationType","c:OrganizationType",,,
"em","AlarmEventLocation","em:AlarmEventLocation",1,0,,,,"The location of the site of the alarm event.","em","AlarmEventLocationType","em:AlarmEventLocationType",,,
"em","AlarmEventLocationAugmentation","em:AlarmEventLocationAugmentation",1,0,,,,"An augmentation that applies to type nc:LocationType","em","AlarmEventLocationAugmentationType","em:AlarmEventLocationAugmentationType",,,
"em","AlarmEventLocationCategoryAbstract","em:AlarmEventLocationCategoryAbstract",1,1,,,,"",,,,,,
"em","AlarmEventLocationCategoryCode","em:AlarmEventLocationCategoryCode",1,0,,,,"A code identifying the kind of location at which an alarm event occurs.","apco","AlarmEventLocationCategoryCodeType","apco:AlarmEventLocationCategoryCodeType","em","AlarmEventLocationCategoryAbstract","em:AlarmEventLocationCategoryAbstract"
"em","AlarmEventLocationCategoryText","em:AlarmEventLocationCategoryText",1,0,,,,"A code identifying the kind of location at which an alarm event occurs, e.g., commercial or residential.","u","TextType","u:TextType","em","AlarmEventLocationCategoryAbstract","em:AlarmEventLocationCategoryAbstract"
"em","AlarmEventPermit","em:AlarmEventPermit",1,0,,,,"A permit for the alarm event site.","em","PermitType","em:PermitType",,,
"em","AlarmEventRequestorReceiveDate","em:AlarmEventRequestorReceiveDate",1,0,,,,"A date the requestor received the alarm event.","u","DateType","u:DateType",,,
"em","AlarmEventRequestorReceiveTime","em:AlarmEventRequestorReceiveTime",1,0,,,,"A time the requestor received the alarm event.","niem-xsd","time","niem-xsd:time",,,
"em","AlarmEventResponseAction","em:AlarmEventResponseAction",1,1,,,,"",,,,,,
"em","AlarmEventResponseActionCode","em:AlarmEventResponseActionCode",1,0,,,,"A code identifying an action requested of an alarm event responder.","apco","AlarmEventResponseActionCodeType","apco:AlarmEventResponseActionCodeType","em","AlarmEventResponseAction","em:AlarmEventResponseAction"
"em","AlarmEventResponseActionText","em:AlarmEventResponseActionText",1,0,,,,"An action requested of an alarm event responder.","u","TextType","u:TextType","em","AlarmEventResponseAction","em:AlarmEventResponseAction"
"j","AlcoholInvolvementSuspicionCode","j:AlcoholInvolvementSuspicionCode",1,0,,,,"Driver or non-motorist involved in the crash suspected by law enforcement to have used alcohol.","mmucc_2","AlcoholInvolvementSuspicionCodeType","mmucc_2:AlcoholInvolvementSuspicionCodeType",,,
"j","AlcoholTestCategoryCode","j:AlcoholTestCategoryCode",1,0,,,,"Type of Alcohol Test Given.","mmucc_2","AlcoholTestCategoryCodeType","mmucc_2:AlcoholTestCategoryCodeType",,,
"j","AlcoholTestResultCode","j:AlcoholTestResultCode",1,0,,,,"Status of BAC Test results.","mmucc_2","AlcoholTestResultCodeType","mmucc_2:AlcoholTestResultCodeType",,,
"j","AlcoholTestResultQuantity","j:AlcoholTestResultQuantity",1,0,,,,"BAC Test Result (2 digits).","j","AlcoholTestResultQuantityType","j:AlcoholTestResultQuantityType",,,
"j","AlcoholTestStatusCode","j:AlcoholTestStatusCode",1,0,,,,"Indication of the presence of alcohol by test.","mmucc_2","AlcoholTestStatusCodeType","mmucc_2:AlcoholTestStatusCodeType",,,
"cap","alert","cap:alert",1,0,,,,"",,,,,,
"scr","Alert","scr:Alert",1,0,,,,"A classification of a PERSON ALERT","scr","AlertType","scr:AlertType",,,
"edxl-cap","AlertAdapter","edxl-cap:AlertAdapter",1,0,,,,"","edxl-cap","AlertAdapterType","edxl-cap:AlertAdapterType",,,
"scr","AlertAugmentation","scr:AlertAugmentation",1,0,,,,"","scr","AlertAugmentationType","scr:AlertAugmentationType",,,
"scr","AlertCategoryClassificationCode","scr:AlertCategoryClassificationCode",1,0,,,,"","scr","AlertCategoryCodeType","scr:AlertCategoryCodeType",,,
"scr","AlertCategoryCode","scr:AlertCategoryCode",1,0,,,,"A code indicating the type of alert (i.e., FI=Female Impersonator, D=Dangerous, N=Narcotics, etc.).","scr","AlertCategoryCodeType","scr:AlertCategoryCodeType",,,
"im","AlertClassCodeText","im:AlertClassCodeText",1,0,,,,"A one-digit number indicating the grouping of the alien alert, i.e.,  Class 1=Officer Safety, Class 2=Smuggler, Class 3=Removed Aliens, and Class 4=Other Agency).","u","TextType","u:TextType",,,
"im","AlertCodeText","im:AlertCodeText",1,0,,,,"A code indicating the type of alien alert (i.e., FI-Female Impersonator, MI=Male Impersonator, I=Immoral, D=Dangerous, FT=Female Transvestite, X=Insane, S=Subversive, O=INS Violations, N=Narcotics, A=Aggravated Felon, etc.).","u","TextType","u:TextType",,,
"im","AlertDescriptionText","im:AlertDescriptionText",1,0,,,,"A field indicating the description for the associated alien alert code.","u","TextType","u:TextType",,,
"im","AlertEntryDate","im:AlertEntryDate",1,0,,,,"The date on which the alien alert was entered into the system.","u","DateType","u:DateType",,,
"im","AlertEntryText","im:AlertEntryText",1,0,,,,"A field indicating additional information concerning an alien alert warning.","u","TextType","u:TextType",,,
"scr","AlertEntryText","scr:AlertEntryText",1,0,,,,"The text of additional information on PERSON ALERT.","u","TextType","u:TextType",,,
"im","AlertExpirationDate","im:AlertExpirationDate",1,0,,,,"The date on which the alien alert will expire.","u","DateType","u:DateType",,,
"im","AlertGeneratingOfficerBadgeID","im:AlertGeneratingOfficerBadgeID",1,0,,,,"A field indicating the badge identification of the DHS Immigrations Customs Enforcement (ICE) person generating the alien alert transaction.","u","IDType","u:IDType",,,
"im","AlertID","im:AlertID",1,0,,,,"A fifteen-digit number indicating the sequence number that uniquely identifies an alien alert.","u","IDType","u:IDType",,,
"scr","AlertID","scr:AlertID",1,0,,,,"An identifier indicating the PERSON ALERT.","u","IDType","u:IDType",,,
"im","AlertMedicalIndicator","im:AlertMedicalIndicator",1,0,,,,"True if the alert code is for a medical condition; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"scr","AlertReceivedDate","scr:AlertReceivedDate",1,0,,,,"The date on which the ALERT was received.","u","DateType","u:DateType",,,
"scr","AlertReceivedTime","scr:AlertReceivedTime",1,0,,,,"The TIME on which the ALERT was received.","niem-xsd","time","niem-xsd:time",,,
"im","AlertWarningIndicator","im:AlertWarningIndicator",1,0,,,,"True if there is an alert warning associated with an alien; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"im","Alien","im:Alien",1,0,,,,"A foreign born person, and not a United States citizen, who is of interest to the Department of Homeland Security (DHS), Immigration and Customs Enforcement (ICE).","im","AlienType","im:AlienType",,,
"scr","Alien","scr:Alien",1,0,,,,"A PERSON who is a citizen of a country other than the United States or a US Territory and is of interest to the Department of Homeland Security (DHS)","scr","AlienType","scr:AlienType","im","Alien","im:Alien"
"im","AlienAlert","im:AlienAlert",1,0,,,,"The significant information about an alien person to alert the Department of Homeland Security (DHS), Immigration and Customs Enforcement (ICE) if the alien has been formally removed from the U.S. or could pose a risk based on safety or oth","im","AlienAlertType","im:AlienAlertType",,,
"im","AlienArmedIndicator","im:AlienArmedIndicator",1,0,,,,"True if an alien was armed at the time of encounter; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"im","AlienArrestEncounter","im:AlienArrestEncounter",1,0,,,,"The taking into custody of an alien by a legal authority.","im","ImmigrationArrestType","im:ImmigrationArrestType",,,
"im","AlienAssaultedOfficerIndicator","im:AlienAssaultedOfficerIndicator",1,0,,,,"True if an alien assaulted a DHS Immigrations Customs Enforcement (ICE) Officer during an encounter; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"im","AlienAsylumRequestIndicator","im:AlienAsylumRequestIndicator",1,0,,,,"True if the encounter is with an alien seeking asylum.","niem-xsd","boolean","niem-xsd:boolean",,,
"scr","AlienAugmentation","scr:AlienAugmentation",1,0,,,,,"scr","AlienAugmentationType","scr:AlienAugmentationType",,,
"im","AlienBirthCountryName","im:AlienBirthCountryName",1,0,,,,"A field denoting the aliens country of birth.","u","TextType","u:TextType",,,
"im","AlienBorderCrossingIndicator","im:AlienBorderCrossingIndicator",1,0,,,,"True if the encounter is with an alien crossing the border.","niem-xsd","boolean","niem-xsd:boolean",,,
"scr","AlienCategoryCodeText","scr:AlienCategoryCodeText",1,0,,,,"A code that identifies an ALIEN TYPE 
( e.g. Student, Exchange Visitor, Temporary Worker).","u","TextType","u:TextType",,,
"scr","AlienCategoryDescriptionText","scr:AlienCategoryDescriptionText",1,0,,,,"The text that describes an ALIEN TYPE 
( Immigrant, alien).","u","TextType","u:TextType",,,
"im","AlienCautionMedicalConditionCodeText","im:AlienCautionMedicalConditionCodeText",1,0,,,,"A two-digit number indicating the code for alien persons medical condition that the DHS Immigration Customs Enforcement (ICE) officer should be cautious of.","u","TextType","u:TextType",,,
"im","AlienChild","im:AlienChild",1,0,,,,"A person who is a child of an alien.","im","AlienType","im:AlienType",,,
"im","AlienChildrenQuantity","im:AlienChildrenQuantity",1,0,,,,"A field indicating the aliens number of children.","u","QuantityType","u:QuantityType",,,
"im","AlienCitizenship","im:AlienCitizenship",1,0,,,,"The legal immigration standing of a person assigned by a country which provides rights, duties, and privileges to a person due to the persons birth or naturalization in that country.","im","AlienCitizenshipType","im:AlienCitizenshipType",,,
"im","AlienCitizenshipCountryName","im:AlienCitizenshipCountryName",1,0,,,,"A field denoting the aliens country of citizenship.","u","TextType","u:TextType",,,
"im","AlienClaimedToBeJuvenileIndicator","im:AlienClaimedToBeJuvenileIndicator",1,0,,,,"True if the alien claims to be a juvenile; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"im","AlienCustodyCategoryDescriptionText","im:AlienCustodyCategoryDescriptionText",1,0,,,,"A field describing the code assigned to each type of alien person custody.","u","TextType","u:TextType",,,
"im","AlienCustodyCodeText","im:AlienCustodyCodeText",1,0,,,,"A five-digit number indicating a type of custody of an alien person.","u","TextType","u:TextType",,,
"im","AlienDependent","im:AlienDependent",1,0,,,,"","im","AlienDependentType","im:AlienDependentType",,,
"scr","AlienDeportation","scr:AlienDeportation",1,0,,,,"An involuntary DEPARTURE of a PERSON based on a judicial decision or inspectors discretion.","scr","AlienDeportationType","scr:AlienDeportationType",,,
"scr","AlienDeportationEscortReason","scr:AlienDeportationEscortReason",1,0,,,,"An explanation why a DHS designated person is required to accompany the person during DEPORTATION (i.e., Criminal, Medical).","scr","AlienDeportationEscortReasonType","scr:AlienDeportationEscortReasonType",,,
"im","AlienDetentionEncounter","im:AlienDetentionEncounter",1,0,,,,"A period of temporary custody of an alien that precedes disposition by a COURT.","im","ImmigrationDetentionType","im:ImmigrationDetentionType",,,
"im","AlienEncounter","im:AlienEncounter",1,0,,,,"The interface between an alien person and the Department of Homeland Security (DHS), Immigration and Customs Enforcement (ICE) official.","im","AlienEncounterType","im:AlienEncounterType",,,
