"TypeNamespacePrefix","TypeName","QualifiedType","PropertyNamespacePrefix","PropertyName","QualifiedProperty","MinOccurs","MaxOccurs","Definition","SequenceNumber"
"im","AlienDeportationType","im:AlienDeportationType","im","LegalReferenceText","im:LegalReferenceText","0","unbounded",,1060
"im","AlienDeportationType","im:AlienDeportationType","im","DeportationReliefDate","im:DeportationReliefDate","0","unbounded",,1070
"im","AlienDeportationType","im:AlienDeportationType","im","DeportationOrderLocationText","im:DeportationOrderLocationText","0","unbounded",,1080
"im","AlienDeportationType","im:AlienDeportationType","im","ActualDeportationDate","im:ActualDeportationDate","0","unbounded",,1090
"im","AlienDeportationType","im:AlienDeportationType","im","DepartMethodText","im:DepartMethodText","0","unbounded",,1100
"im","AlienDeportationType","im:AlienDeportationType","im","ConsulateIndicator","im:ConsulateIndicator","0","unbounded",,1110
"im","AlienDeportationType","im:AlienDeportationType","im","RequestedDeportationDate","im:RequestedDeportationDate","0","unbounded",,1120
"scr","AlienDeportationType","scr:AlienDeportationType","scr","DeportationDepartProofText","scr:DeportationDepartProofText","0","unbounded",,2220
"scr","AlienDeportationType","scr:AlienDeportationType","scr","DesignatedCountryOfDeportationID","scr:DesignatedCountryOfDeportationID","0","unbounded",,2230
"scr","AlienDeportationType","scr:AlienDeportationType","scr","EscortReasonCategoryText","scr:EscortReasonCategoryText","0","unbounded",,2240
"im","AlienEncounterType","im:AlienEncounterType","im","AlienArmedIndicator","im:AlienArmedIndicator","0","unbounded",,10
"im","AlienEncounterType","im:AlienEncounterType","im","AlienAssaultedOfficerIndicator","im:AlienAssaultedOfficerIndicator","0","unbounded",,20
"im","AlienEncounterType","im:AlienEncounterType","im","AlienPossessCreditCardIndicator","im:AlienPossessCreditCardIndicator","0","unbounded",,30
"im","AlienEncounterType","im:AlienEncounterType","im","AlienRecordFraudulentIndicator","im:AlienRecordFraudulentIndicator","0","unbounded",,40
"im","AlienEncounterType","im:AlienEncounterType","im","AlienIncidentRoleCodeText","im:AlienIncidentRoleCodeText","0","unbounded",,50
"im","AlienEncounterType","im:AlienEncounterType","im","AlienIncidentSequenceID","im:AlienIncidentSequenceID","0","unbounded",,60
"im","AlienEncounterType","im:AlienEncounterType","im","AlienClaimedToBeJuvenileIndicator","im:AlienClaimedToBeJuvenileIndicator","0","unbounded",,70
"im","AlienEncounterType","im:AlienEncounterType","im","AlienJuvenileVerifiedIndicator","im:AlienJuvenileVerifiedIndicator","0","unbounded",,80
"im","AlienEncounterType","im:AlienEncounterType","im","AlienMandatoryDetentionIndicator","im:AlienMandatoryDetentionIndicator","0","unbounded",,90
"im","AlienEncounterType","im:AlienEncounterType","im","AlienPhotoIndicator","im:AlienPhotoIndicator","0","unbounded",,100
"im","AlienEncounterType","im:AlienEncounterType","im","AlienSmuggledIndicator","im:AlienSmuggledIndicator","0","unbounded",,110
"im","AlienEncounterType","im:AlienEncounterType","im","AlienSmuggledCostAmount","im:AlienSmuggledCostAmount","0","unbounded",,120
"im","AlienEncounterType","im:AlienEncounterType","im","AlienPossessSSNIndicator","im:AlienPossessSSNIndicator","0","unbounded",,130
"im","AlienEncounterType","im:AlienEncounterType","im","AlienVoluntaryReturnIndicator","im:AlienVoluntaryReturnIndicator","0","unbounded",,140
"im","AlienEncounterType","im:AlienEncounterType","im","AlienEncounterCodeText","im:AlienEncounterCodeText","0","unbounded",,150
"im","AlienEncounterType","im:AlienEncounterType","im","AlienEncounterID","im:AlienEncounterID","0","unbounded",,160
"im","AlienEncounterType","im:AlienEncounterType","im","AlienEncounterFingerprintCodeText","im:AlienEncounterFingerprintCodeText","0","unbounded",,170
"im","AlienEncounterType","im:AlienEncounterType","im","AlienEncounterCommentText","im:AlienEncounterCommentText","0","unbounded",,180
"im","AlienEncounterType","im:AlienEncounterType","im","AlienLookoutIndicator","im:AlienLookoutIndicator","0","unbounded",,190
"im","AlienEncounterType","im:AlienEncounterType","im","AlienRecidivistIndicator","im:AlienRecidivistIndicator","0","unbounded",,200
"im","AlienEncounterType","im:AlienEncounterType","im","AlienBorderCrossingIndicator","im:AlienBorderCrossingIndicator","0","unbounded",,210
"im","AlienEncounterType","im:AlienEncounterType","im","AlienAsylumRequestIndicator","im:AlienAsylumRequestIndicator","0","unbounded",,220
"im","AlienEnforcementEncounterType","im:AlienEnforcementEncounterType","im","EnforcedDeparture","im:EnforcedDeparture","0","unbounded",,1130
"im","AlienEnforcementEncounterType","im:AlienEnforcementEncounterType","im","EnforcementEncounterCategoryText","im:EnforcementEncounterCategoryText","0","unbounded",,1140
"im","AlienEnforcementEncounterType","im:AlienEnforcementEncounterType","im","AlienArrestEncounter","im:AlienArrestEncounter","0","unbounded",,1150
"im","AlienEnforcementEncounterType","im:AlienEnforcementEncounterType","im","AlienDetentionEncounter","im:AlienDetentionEncounter","0","unbounded",,1160
"scr","AlienEntryStatusType","scr:AlienEntryStatusType","scr","EntryStatusCategoryCode","scr:EntryStatusCategoryCode","0","unbounded",,460
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","BinationalCommissionTotalFundingSupportAmount","im:BinationalCommissionTotalFundingSupportAmount","0","unbounded",,10
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","scr","AlienExchangeVisitorAugmentation","scr:AlienExchangeVisitorAugmentation","0","unbounded",,11
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","AlienExchangeVisitorProgram","im:AlienExchangeVisitorProgram","0","unbounded",,20
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","FinancialInformationText","im:FinancialInformationText","0","unbounded",,30
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","InactiveStatus","im:InactiveStatus","0","unbounded",,40
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","TotalPersonalFundAmount","im:TotalPersonalFundAmount","0","unbounded",,50
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","PL9484AmendedIndicator","im:PL9484AmendedIndicator","0","unbounded",,60
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","SEVISStatusChangedDate","im:SEVISStatusChangedDate","0","unbounded",,70
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","SponsorReceivedUSGovernmentFundIndicator","im:SponsorReceivedUSGovernmentFundIndicator","0","unbounded",,80
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","SubjectDescriptionText","im:SubjectDescriptionText","0","unbounded",,90
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","EnrollmentApplicationSubmissionDate","im:EnrollmentApplicationSubmissionDate","0","unbounded",,100
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","EnrollmentApplicationSubmissionOfficerID","im:EnrollmentApplicationSubmissionOfficerID","0","unbounded",,110
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","TotalAgencyFundingSupportAmount","im:TotalAgencyFundingSupportAmount","0","unbounded",,120
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","TotalHomeGovernmentFundingSupportAmount","im:TotalHomeGovernmentFundingSupportAmount","0","unbounded",,130
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","TotalInternationalOrganizationFundingSupportAmount","im:TotalInternationalOrganizationFundingSupportAmount","0","unbounded",,140
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","TotalOtherOrganizationFundingSupportAmount","im:TotalOtherOrganizationFundingSupportAmount","0","unbounded",,150
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","TotalSponsorFundingSupportAmount","im:TotalSponsorFundingSupportAmount","0","unbounded",,160
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","TwoYearRequirementIndicator","im:TwoYearRequirementIndicator","0","unbounded",,170
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","TwoYearGovernmentFinancialSupportIndicator","im:TwoYearGovernmentFinancialSupportIndicator","0","unbounded",,180
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","TwoYearSkillsIndicator","im:TwoYearSkillsIndicator","0","unbounded",,190
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","Dependent","im:Dependent","0","unbounded",,200
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","ExchangeVisitorCategory","im:ExchangeVisitorCategory","0","unbounded",,340
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","ExchangeVisitorTerminationReason","im:ExchangeVisitorTerminationReason","0","unbounded",,370
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","ProgramBeginDate","im:ProgramBeginDate","0","unbounded",,470
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","ProgramEndDate","im:ProgramEndDate","0","unbounded",,480
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","AdmissionID","im:AdmissionID","0","unbounded",,1170
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","im","ProgramEnrolled","im:ProgramEnrolled","0","unbounded",,1180
"scr","AlienExchangeVisitorAugmentationType","scr:AlienExchangeVisitorAugmentationType","scr","ExchangeVisitorCategoryCode","scr:ExchangeVisitorCategoryCode","0","unbounded",,490
"scr","AlienExchangeVisitorAugmentationType","scr:AlienExchangeVisitorAugmentationType","scr","ExchangeVisitorCategoryDescriptionText","scr:ExchangeVisitorCategoryDescriptionText","0","unbounded",,500
"scr","AlienExchangeVisitorAugmentationType","scr:AlienExchangeVisitorAugmentationType","scr","ExchangeVisitorTerminationCategoryCode","scr:ExchangeVisitorTerminationCategoryCode","0","unbounded",,510
"scr","AlienExchangeVisitorAugmentationType","scr:AlienExchangeVisitorAugmentationType","scr","ExchangeVisitorTerminationCategoryDescriptionText","scr:ExchangeVisitorTerminationCategoryDescriptionText","0","unbounded",,520
"im","AlienExchangeVisitorType","im:AlienExchangeVisitorType","im","ExchangeVisitorAdmission","im:ExchangeVisitorAdmission","0","unbounded",,1200
"im","AlienFamilyType","im:AlienFamilyType","im","AlienChild","im:AlienChild","0","unbounded",,10
"im","AlienFamilyType","im:AlienFamilyType","im","AlienKin","im:AlienKin","0","unbounded",,20
"im","AlienFamilyType","im:AlienFamilyType","im","AlienSpouse","im:AlienSpouse","0","unbounded",,30
"im","AlienIDDetailsType","im:AlienIDDetailsType","im","AlienNumber","im:AlienNumber","0","unbounded",,10
"im","AlienIDDetailsType","im:AlienIDDetailsType","im","AlienMiscellaneousNumber","im:AlienMiscellaneousNumber","0","unbounded",,40
"im","AlienMatchCandidateType","im:AlienMatchCandidateType","im","MatchCandidateRankNumeric","im:MatchCandidateRankNumeric","0","unbounded",,10
"im","AlienMatchCandidateType","im:AlienMatchCandidateType","im","MatchCandidateDetainedDate","im:MatchCandidateDetainedDate","0","unbounded",,20
"im","AlienMatchCandidateType","im:AlienMatchCandidateType","im","MatchCandidateLeftFingerScoreNumeric","im:MatchCandidateLeftFingerScoreNumeric","0","unbounded",,30
"im","AlienMatchCandidateType","im:AlienMatchCandidateType","im","MatchCandidateStatus","im:MatchCandidateStatus","0","unbounded",,40
"im","AlienMatchCandidateType","im:AlienMatchCandidateType","im","MatchCandidateOverallFingerScoreNumeric","im:MatchCandidateOverallFingerScoreNumeric","0","unbounded",,50
"im","AlienMatchCandidateType","im:AlienMatchCandidateType","im","MatchCandidateOverallMatchDecisionStatusCodeText","im:MatchCandidateOverallMatchDecisionStatusCodeText","0","unbounded",,60
"im","AlienMatchCandidateType","im:AlienMatchCandidateType","im","MatchCandidateRightFingerScoreNumeric","im:MatchCandidateRightFingerScoreNumeric","0","unbounded",,70
"im","AlienMiscellaneousNumberIDType","im:AlienMiscellaneousNumberIDType","im","AlienMiscellaneousID","im:AlienMiscellaneousID","0","unbounded",,10
"im","AlienMiscellaneousNumberIDType","im:AlienMiscellaneousNumberIDType","im","AlienMiscellaneousIDCategoryCode","im:AlienMiscellaneousIDCategoryCode","0","unbounded",,20
"scr","AlienStatusWhenFoundType","scr:AlienStatusWhenFoundType","scr","AlienStatusWhenFoundCategoryCode","scr:AlienStatusWhenFoundCategoryCode","0","unbounded",,530
"scr","AlienStatusWhenFoundType","scr:AlienStatusWhenFoundType","scr","AlienStatusWhenFoundDescriptionText","scr:AlienStatusWhenFoundDescriptionText","0","unbounded",,540
"im","AlienStudentAdmissionType","im:AlienStudentAdmissionType","im","AcademicProgramText","im:AcademicProgramText","0","unbounded",,10
"im","AlienStudentAdmissionType","im:AlienStudentAdmissionType","im","AcademicTermLengthQuantity","im:AcademicTermLengthQuantity","0","unbounded",,20
"im","AlienStudentAdmissionType","im:AlienStudentAdmissionType","im","CampusEmploymentFundsAmount","im:CampusEmploymentFundsAmount","0","unbounded",,30
"im","AlienStudentAdmissionType","im:AlienStudentAdmissionType","im","EducationLevelCommentText","im:EducationLevelCommentText","0","unbounded",,40
"im","AlienStudentAdmissionType","im:AlienStudentAdmissionType","im","EnglishRequirementMetIndicator","im:EnglishRequirementMetIndicator","0","unbounded",,50
"im","AlienStudentAdmissionType","im:AlienStudentAdmissionType","im","IsNewIndicator","im:IsNewIndicator","0","unbounded",,60
"im","AlienStudentAdmissionType","im:AlienStudentAdmissionType","im","NextSessionStartDate","im:NextSessionStartDate","0","unbounded",,70
"im","AlienStudentAdmissionType","im:AlienStudentAdmissionType","im","PresenceUnlawfulIndicator","im:PresenceUnlawfulIndicator","0","unbounded",,80
"im","AlienStudentAdmissionType","im:AlienStudentAdmissionType","im","ReimbursementPaidIndicator","im:ReimbursementPaidIndicator","0","unbounded",,90
"im","AlienStudentAdmissionType","im:AlienStudentAdmissionType","im","AdmissionID","im:AdmissionID","0","unbounded",,100
"im","AlienStudentAdmissionType","im:AlienStudentAdmissionType","im","CommentText","im:CommentText","0","unbounded",,110
"im","AlienStudentAdmissionType","im:AlienStudentAdmissionType","im","CurrentSessionEndDate","im:CurrentSessionEndDate","0","unbounded",,120
"im","AlienStudentAdmissionType","im:AlienStudentAdmissionType","im","PrintedI20sQuantity","im:PrintedI20sQuantity","0","unbounded",,130
"im","AlienStudentAdmissionType","im:AlienStudentAdmissionType","im","LeftCountryIndicator","im:LeftCountryIndicator","0","unbounded",,140
"im","AlienStudentAdmissionType","im:AlienStudentAdmissionType","im","ProgramBeginDate","im:ProgramBeginDate","0","unbounded",,150
"im","AlienStudentAdmissionType","im:AlienStudentAdmissionType","im","DependentExpensesEstimatedAmount","im:DependentExpensesEstimatedAmount","0","unbounded",,160
